,0
0,0.36662543805400943
1,0.23214285714285715
2,0.3762705082032813
3,0.23452380952380952
4,0.4167800453514739
5,0.14285714285714285
6,0.4714285714285714
7,0.4387755102040817
8,0.125
9,0.10714285714285714
10,0.05714285714285715
11,0.11904761904761904
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
