,0
0,0.35858585858585856
1,0.12976190476190477
2,0.39819624819624827
3,0.1453102453102453
4,0.20173160173160173
5,0.03896103896103896
6,0.14758297258297257
7,0.15115440115440118
8,0.08181818181818182
9,0.03896103896103896
10,0.02886002886002886
11,0.04383116883116883
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
