,0
0,0.3581065759637188
1,0.3266414141414141
2,0.20079365079365077
3,0.1940012368583797
4,0.25238095238095243
5,0.31309523809523815
6,0.21904761904761902
7,0.14285714285714285
8,0.0
9,0.03571428571428571
10,0.047619047619047616
11,0.0
12,0.07142857142857142
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
