,0
0,0.21327561327561328
1,0.36746031746031743
2,0.11547619047619047
3,0.19002267573696147
4,0.08210678210678211
5,0.1123015873015873
6,0.06031746031746031
7,0.047619047619047616
8,0.0
9,0.012987012987012988
10,0.012987012987012988
11,0.0
12,0.014285714285714287
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
