,0
0,0.4897443826015254
1,0.4146825396825396
2,0.33178210678210673
3,0.44025974025974024
4,0.2615079365079365
5,0.17705627705627708
6,0.11832611832611832
7,0.10187590187590187
8,0.07857142857142858
9,0.09047619047619047
10,0.0606060606060606
11,0.08333333333333333
12,0.0
13,0.0
14,0.0
15,0.012987012987012988
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
